,path,audio,values,target
296,./data/audios/hungry/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.6529613e-01
 -2.3475306e-01  0.0000000e+00]",./data/audios/save_np/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav.npy,0
297,./data/audios/noise/5-188495-A.wav,[0.0047719  0.00926629 0.00699701 ... 0.0015604  0.00144395 0.        ],./data/audios/save_np/5-188495-A.wav.npy,2
298,./data/audios/laugh/laugh_2.m4a_19.wav,"[-3.1957425e-05  6.1994058e-04  1.9526973e-04 ... -4.2163413e-02
 -3.4888621e-02  8.7437779e-02]",./data/audios/save_np/laugh_2.m4a_19.wav.npy,1
299,./data/audios/hungry/1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -8.4499345e-04
 -1.7164445e-03  0.0000000e+00]",./data/audios/save_np/1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav.npy,0
300,./data/audios/silence/silence.wav_46.wav,"[ 0.14479636  0.2728919   0.22686672 ... -0.1914818  -0.17353602
 -0.21278886]",./data/audios/save_np/silence.wav_46.wav.npy,3
301,./data/audios/hungry/c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  9.6141025e-03
  8.4047262e-03  0.0000000e+00]",./data/audios/save_np/c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav.npy,0
302,./data/audios/hungry/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.4876751e-02
  1.3523206e-02  0.0000000e+00]",./data/audios/save_np/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav.npy,0
303,./data/audios/noise/1-56907-A.wav,"[-0.01624594 -0.0649965  -0.06252431 ... -0.0168194   0.01985293
  0.        ]",./data/audios/save_np/1-56907-A.wav.npy,2
304,./data/audios/silence/silence.wav_13.wav,"[-0.00744804 -0.0008057   0.00827873 ... -0.11742438 -0.12563518
 -0.1698958 ]",./data/audios/save_np/silence.wav_13.wav.npy,3
305,./data/audios/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -6.1283149e-03
 -4.2680376e-03  0.0000000e+00]",./data/audios/save_np/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav.npy,0
306,./data/audios/silence/silence.wav_41.wav,[0.07526002 0.15339665 0.14314878 ... 0.14234154 0.130701   0.14335093],./data/audios/save_np/silence.wav_41.wav.npy,3
307,./data/audios/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav,"[ 1.6096488e-04  3.4952762e-05 -2.3048529e-05 ...  1.6516809e-01
 -5.2595396e-02 -2.1514726e-01]",./data/audios/save_np/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav.npy,0
308,./data/audios/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav,"[-0.00125797 -0.00113668 -0.0800731  ... -0.04190145 -0.11943627
 -0.07288828]",./data/audios/save_np/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav.npy,0
309,./data/audios/laugh/laugh_1.m4a_46.wav,"[-0.04113311 -0.03338452 -0.07829568 ... -0.06513759 -0.01544783
  0.03078477]",./data/audios/save_np/laugh_1.m4a_46.wav.npy,1
310,./data/audios/noise/2-114587-A.wav,"[ 4.8394140e-04 -3.8556359e-03 -3.0349891e-03 ... -2.9564089e-05
  7.2760272e-06  0.0000000e+00]",./data/audios/save_np/2-114587-A.wav.npy,2
311,./data/audios/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,"[ 7.7413479e-06  2.9104491e-05  3.4625962e-05 ... -1.7577961e-01
  4.4164974e-03  0.0000000e+00]",./data/audios/save_np/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav.npy,0
312,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_3.wav,"[-0.08222145 -0.09166181  0.2537215  ...  0.01297907  0.05946676
 -0.0473622 ]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_3.wav.npy,0
313,./data/audios/silence/silence.wav_75.wav,"[-0.06006338 -0.12071433 -0.0979891  ...  0.09298747  0.0863452
  0.08237381]",./data/audios/save_np/silence.wav_75.wav.npy,3
314,./data/audios/hungry/B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav,"[-1.0766746e-03 -6.4910331e-04  5.2711493e-03 ... -2.8104694e-03
 -8.8943438e-05  1.0064476e-02]",./data/audios/save_np/B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav.npy,0
315,./data/audios/hungry/7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.2717977e-02
  6.8843141e-03  0.0000000e+00]",./data/audios/save_np/7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav.npy,0
316,./data/audios/cry/margot.m4a_20.wav,"[-0.01850819 -0.02881231 -0.01521635 ...  0.02857941  0.01366139
 -0.00483565]",./data/audios/save_np/margot.m4a_20.wav.npy,0
317,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_4.wav,"[-0.01673696  0.12416289  0.25276232 ...  0.06360897  0.11862859
  0.07775952]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_4.wav.npy,0
318,./data/audios/hungry/04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav,"[ 7.7036566e-06  2.9699379e-05  6.2556724e-06 ...  2.1018407e-03
  9.9677010e-04 -8.0432149e-04]",./data/audios/save_np/04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav.npy,0
319,./data/audios/silence/silence.wav_63.wav,"[-0.1486156  -0.3090042  -0.28434283 ...  0.14146547  0.12884577
  0.15847066]",./data/audios/save_np/silence.wav_63.wav.npy,3
320,./data/audios/noise/2-57191-A.wav,"[-0.02610994  0.08731656  0.07060457 ...  0.08767074  0.01572504
  0.        ]",./data/audios/save_np/2-57191-A.wav.npy,2
321,./data/audios/noise/5-243448-A.wav,"[ 0.00047217 -0.00137989 -0.00067548 ...  0.          0.
  0.        ]",./data/audios/save_np/5-243448-A.wav.npy,2
322,./data/audios/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.9371774e-03
  1.0609834e-03  0.0000000e+00]",./data/audios/save_np/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav.npy,0
323,./data/audios/hungry/3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,"[-0.00092572  0.00039633 -0.00912694 ...  0.0453461   0.04178244
  0.02669654]",./data/audios/save_np/3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav.npy,0
324,./data/audios/silence/silence.wav_27.wav,"[ 0.0259745   0.05178391  0.04392589 ... -0.02146236 -0.02721409
 -0.04121043]",./data/audios/save_np/silence.wav_27.wav.npy,3
325,./data/audios/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,"[ 0.00822578  0.00556115  0.0450348  ...  0.09765504 -0.21322171
  0.06661148]",./data/audios/save_np/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav.npy,0
326,./data/audios/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav,"[ 0.00203649  0.00444286 -0.01218701 ... -0.00062199 -0.00058316
  0.00040028]",./data/audios/save_np/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232180-1.0-f-26-hu.wav.npy,0
327,./data/audios/hungry/A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,"[-0.00140429 -0.0001339   0.00507972 ... -0.00142828 -0.00298543
  0.00159576]",./data/audios/save_np/A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav.npy,0
328,./data/audios/hungry/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434296505682-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -8.3832152e-02
 -6.3806482e-02  0.0000000e+00]",./data/audios/save_np/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434296505682-1.7-f-04-hu.wav.npy,0
329,./data/audios/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130760929-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.6074350e-03
  1.6062680e-03  0.0000000e+00]",./data/audios/save_np/549a46d8-9c84-430e-ade8-97eae2bef787-1430130760929-1.7-m-48-hu.wav.npy,0
330,./data/audios/cry/margot.m4a_11.wav,"[ 0.05964715  0.11093416  0.0688566  ... -0.19056821 -0.17954108
 -0.0465763 ]",./data/audios/save_np/margot.m4a_11.wav.npy,0
331,./data/audios/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.2110102e-02
 -1.1337413e-01  0.0000000e+00]",./data/audios/save_np/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav.npy,0
332,./data/audios/cry/margot.m4a_16.wav,[0.04566096 0.06445543 0.01355409 ... 0.01413016 0.02694471 0.02982094],./data/audios/save_np/margot.m4a_16.wav.npy,0
333,./data/audios/noise/4-204119-A.wav,"[ 1.0416608e-04  9.5736112e-05 -6.1391052e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",./data/audios/save_np/4-204119-A.wav.npy,2
334,./data/audios/noise/1-110389-A.wav,"[-0.00035367 -0.00010517  0.00016631 ...  0.          0.
  0.        ]",./data/audios/save_np/1-110389-A.wav.npy,2
335,./data/audios/hungry/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,"[ 0.00101119  0.0016458  -0.00377658 ... -0.00420415  0.00141296
  0.00192353]",./data/audios/save_np/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav.npy,0
336,./data/audios/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,"[ 0.00767083 -0.01299989  0.12518108 ...  0.01028346 -0.02923507
  0.05710882]",./data/audios/save_np/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav.npy,0
337,./data/audios/hungry/3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  8.9943479e-04
  5.4175886e-03  0.0000000e+00]",./data/audios/save_np/3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav.npy,0
338,./data/audios/silence/silence.wav_68.wav,"[ 0.05500674  0.10497048  0.08768891 ... -0.3791113  -0.36337033
 -0.42031658]",./data/audios/save_np/silence.wav_68.wav.npy,3
339,./data/audios/hungry/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.0799603e-01
 -2.5044352e-01  0.0000000e+00]",./data/audios/save_np/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav.npy,0
340,./data/audios/laugh/laugh_2.m4a_8.wav,"[ 0.00337227 -0.03589456 -0.05013498 ...  0.00241751 -0.00196464
 -0.00407653]",./data/audios/save_np/laugh_2.m4a_8.wav.npy,1
341,./data/audios/laugh/laugh_1.m4a_63.wav,"[ 0.02888094  0.02442524 -0.0118687  ... -0.01515781 -0.00703107
 -0.00581906]",./data/audios/save_np/laugh_1.m4a_63.wav.npy,1
342,./data/audios/cry/margot.m4a_21.wav,"[ 0.01413596  0.01604707 -0.00181732 ...  0.02441459  0.01430549
  0.03700708]",./data/audios/save_np/margot.m4a_21.wav.npy,0
343,./data/audios/noise/3-203377-A.wav,"[-2.8090662e-05 -5.2577205e-04 -1.6059658e-04 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",./data/audios/save_np/3-203377-A.wav.npy,2
344,./data/audios/cry/Louise_01.m4a_1.wav,"[ 0.01035845 -0.02068154 -0.05569145 ...  0.00170328 -0.00090963
 -0.0017694 ]",./data/audios/save_np/Louise_01.m4a_1.wav.npy,0
345,./data/audios/noise/5-243459-A.wav,"[-0.01710592  0.02186432 -0.00381423 ... -0.00158131  0.00370296
  0.        ]",./data/audios/save_np/5-243459-A.wav.npy,2
346,./data/audios/laugh/laugh_1.m4a_72.wav,"[ 0.0035888   0.01511428  0.0177088  ...  0.01991377 -0.00308614
 -0.05080055]",./data/audios/save_np/laugh_1.m4a_72.wav.npy,1
347,./data/audios/noise/4-156993-A.wav,"[ 5.8124500e-04 -2.2781175e-03 -2.1904707e-03 ...  1.5021156e-07
 -1.7934534e-07  0.0000000e+00]",./data/audios/save_np/4-156993-A.wav.npy,2
348,./data/audios/hungry/653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.3541955e-01
  1.0214916e-01  0.0000000e+00]",./data/audios/save_np/653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav.npy,0
349,./data/audios/noise/1-47819-B.wav,"[-6.3834703e-03 -3.7874114e-03 -3.8491043e-03 ...  1.9901321e-09
 -3.2804051e-09  0.0000000e+00]",./data/audios/save_np/1-47819-B.wav.npy,2
350,./data/audios/hungry/7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.1241386e-02
 -5.7513467e-03  0.0000000e+00]",./data/audios/save_np/7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav.npy,0
351,./data/audios/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav,"[ 2.5632248e-06 -4.4626463e-06  7.0826422e-06 ... -2.8637650e-03
 -1.9045377e-03  9.1401685e-04]",./data/audios/save_np/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav.npy,0
352,./data/audios/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,"[ 0.00243425 -0.01411782  0.05052521 ... -0.02470087  0.06452019
  0.04948042]",./data/audios/save_np/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav.npy,0
353,./data/audios/hungry/08E9485B-2772-444B-A636-77E14DD14A8C-1431493441-1.0-m-04-hu.wav,"[2.6046499e-04 4.9609520e-05 2.2800623e-04 ... 1.2106136e-02 1.5477678e-02
 9.7493697e-03]",./data/audios/save_np/08E9485B-2772-444B-A636-77E14DD14A8C-1431493441-1.0-m-04-hu.wav.npy,0
354,./data/audios/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav,"[ 6.3990839e-05  5.6552992e-04 -1.3084259e-03 ... -5.3890171e-03
  7.9666443e-02  4.8561911e-03]",./data/audios/save_np/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav.npy,0
355,./data/audios/laugh/laugh_1.m4a_51.wav,"[ 0.02205274  0.02200669  0.0151343  ... -0.00729139 -0.04752581
 -0.10879365]",./data/audios/save_np/laugh_1.m4a_51.wav.npy,1
356,./data/audios/laugh/laugh_1.m4a_5.wav,"[ 0.00714995 -0.0123222  -0.05697317 ...  0.0349955   0.03473012
  0.04767708]",./data/audios/save_np/laugh_1.m4a_5.wav.npy,1
357,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_18.wav,"[-0.00968165 -0.01588531 -0.01276626 ...  0.38332242  0.1677237
 -0.6638033 ]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_18.wav.npy,0
358,./data/audios/hungry/3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -7.4389681e-02
 -5.1985379e-02  0.0000000e+00]",./data/audios/save_np/3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav.npy,0
359,./data/audios/noise/3-203375-A.wav,"[-0.00112768 -0.00223619 -0.00187082 ...  0.          0.
  0.        ]",./data/audios/save_np/3-203375-A.wav.npy,2
360,./data/audios/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,"[-0.00133927 -0.00218849  0.02610975 ...  0.01268206  0.01204954
 -0.00689497]",./data/audios/save_np/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav.npy,0
361,./data/audios/laugh/laugh_1.m4a_54.wav,"[-0.02185619 -0.04490299 -0.02229672 ...  0.01734963  0.00593794
  0.00114638]",./data/audios/save_np/laugh_1.m4a_54.wav.npy,1
362,./data/audios/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,"[ 5.3752888e-07 -4.2038641e-07  2.5444996e-07 ...  9.9501237e-03
 -7.6477798e-03  0.0000000e+00]",./data/audios/save_np/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav.npy,0
363,./data/audios/hungry/815af07e-4c31-4032-8bd1-dab6e60c879e-1433156423585-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.2882640e-01
  5.4203182e-02  0.0000000e+00]",./data/audios/save_np/815af07e-4c31-4032-8bd1-dab6e60c879e-1433156423585-1.7-m-04-hu.wav.npy,0
364,./data/audios/hungry/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.6084920e-03
 -4.6363464e-03  0.0000000e+00]",./data/audios/save_np/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav.npy,0
365,./data/audios/laugh/laugh_2.m4a_0.wav,"[-0.00288774 -0.01655424  0.03899371 ... -0.03326703 -0.00092696
  0.03203733]",./data/audios/save_np/laugh_2.m4a_0.wav.npy,1
366,./data/audios/silence/silence.wav_37.wav,"[-0.09000231 -0.20479913 -0.18916783 ... -0.2188659  -0.20239569
 -0.21133505]",./data/audios/save_np/silence.wav_37.wav.npy,3
367,./data/audios/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav,"[-0.0005204  -0.00100415  0.00216807 ... -0.06512859 -0.11256891
 -0.01997778]",./data/audios/save_np/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav.npy,0
368,./data/audios/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376267895-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.3983830e-04
 -5.0501549e-04  0.0000000e+00]",./data/audios/save_np/719bb382-a592-46b7-82d2-8b4a625263b7-1430376267895-1.7-m-48-hu.wav.npy,0
369,./data/audios/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,"[ 1.1404324e-04 -3.8748789e-05 -9.5204305e-06 ...  1.0196335e-02
  2.1125361e-02 -1.6175484e-02]",./data/audios/save_np/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav.npy,0
370,./data/audios/laugh/laugh_1.m4a_50.wav,"[-0.00774101 -0.00342956 -0.01723037 ... -0.17180052 -0.18638244
 -0.18610807]",./data/audios/save_np/laugh_1.m4a_50.wav.npy,1
371,./data/audios/hungry/e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,"[1.4818683e-05 2.2085362e-05 4.1073366e-05 ... 1.0017049e-02 1.0158225e-02
 0.0000000e+00]",./data/audios/save_np/e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav.npy,0
372,./data/audios/noise/1-97392-A.wav,"[5.0011849e-06 9.3310609e-06 1.3335224e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",./data/audios/save_np/1-97392-A.wav.npy,2
373,./data/audios/hungry/5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,"[-0.00063927  0.00044946 -0.00036664 ...  0.05146432  0.03343218
 -0.03760546]",./data/audios/save_np/5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav.npy,0
374,./data/audios/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.7279128e-02
  5.2656480e-03  0.0000000e+00]",./data/audios/save_np/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav.npy,0
375,./data/audios/noise/3-62878-B.wav,[0.07992689 0.5200724  0.4261159  ... 0.         0.         0.        ],./data/audios/save_np/3-62878-B.wav.npy,2
376,./data/audios/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  7.8699300e-03
  2.6157519e-01  1.8019538e-01]",./data/audios/save_np/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav.npy,0
377,./data/audios/cry/margot.m4a_4.wav,"[-0.06416383 -0.15969524 -0.09646286 ... -0.3144463  -0.19730724
  0.0784609 ]",./data/audios/save_np/margot.m4a_4.wav.npy,0
378,./data/audios/laugh/laugh_1.m4a_15.wav,"[ 0.00479773  0.00674481  0.00568113 ... -0.08864535 -0.09587432
 -0.07985619]",./data/audios/save_np/laugh_1.m4a_15.wav.npy,1
379,./data/audios/silence/silence.wav_90.wav,"[ 0.00165532  0.01769538  0.01016743 ... -0.06438115 -0.04495681
 -0.02690541]",./data/audios/save_np/silence.wav_90.wav.npy,3
380,./data/audios/hungry/1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.3008243e-02
  2.9541885e-05  1.1084185e-02]",./data/audios/save_np/1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav.npy,0
381,./data/audios/hungry/7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,"[ 0.          0.          0.         ...  0.0095256  -0.00743333
 -0.01143422]",./data/audios/save_np/7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav.npy,0
382,./data/audios/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.8710395e-02
 -2.6771931e-02  0.0000000e+00]",./data/audios/save_np/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav.npy,0
383,./data/audios/laugh/laugh_1.m4a_3.wav,"[-0.07685485 -0.08254931 -0.13588205 ...  0.0202022   0.02172627
  0.02402993]",./data/audios/save_np/laugh_1.m4a_3.wav.npy,1
384,./data/audios/hungry/9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,"[ 0.00162637  0.00079546 -0.00584003 ... -0.06529061 -0.05844591
 -0.02237445]",./data/audios/save_np/9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav.npy,0
385,./data/audios/hungry/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.3431723e-02
 -6.0384190e-03  0.0000000e+00]",./data/audios/save_np/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav.npy,0
386,./data/audios/hungry/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.1809481e-02
 -1.4388245e-02  0.0000000e+00]",./data/audios/save_np/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav.npy,0
387,./data/audios/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu.wav,"[-2.3890323e-06  1.5151320e-05  3.6664915e-05 ... -4.5712143e-01
  6.5961576e-01  0.0000000e+00]",./data/audios/save_np/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu.wav.npy,0
388,./data/audios/hungry/7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.2855339e-05
 -3.8098453e-05  0.0000000e+00]",./data/audios/save_np/7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav.npy,0
389,./data/audios/hungry/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430738986076-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -9.7566203e-04
 -1.7813949e-03  0.0000000e+00]",./data/audios/save_np/c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430738986076-1.7-f-26-hu.wav.npy,0
390,./data/audios/hungry/F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055950-1.0-m-26-hu.wav,"[-1.4594353e-04  2.5090922e-04 -3.6569315e-04 ... -4.0696120e-01
  7.7831052e-02  3.6033964e-01]",./data/audios/save_np/F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055950-1.0-m-26-hu.wav.npy,0
391,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_25.wav,"[ 0.08705075  0.03640672 -0.07672962 ...  0.1355524  -0.1581869
 -0.23858939]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_25.wav.npy,0
392,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_10.wav,"[-0.01696088 -0.02842035 -0.03876302 ... -0.01878629 -0.01684099
 -0.04698845]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_10.wav.npy,0
